i,j,x,y,ux,uy,vorticity
115,8,9.02343774e-04,6.64062536e-05,-9.63169674e-04,-6.06428774e-04,-5.37251663e+00
116,8,9.10156290e-04,6.64062536e-05,-8.94931320e-04,-6.26597728e-04,-4.98685551e+00
117,8,9.17968806e-04,6.64062536e-05,-8.24452727e-04,-6.45347696e-04,-4.59619236e+00
118,8,9.25781322e-04,6.64062536e-05,-7.51953688e-04,-6.62496139e-04,-4.17763329e+00
119,8,9.33593779e-04,6.64062536e-05,-6.77704171e-04,-6.77994685e-04,-3.75743198e+00
120,8,9.41406295e-04,6.64062536e-05,-6.01877633e-04,-6.91860332e-04,-3.34114933e+00
121,8,9.49218811e-04,6.64062536e-05,-5.24516508e-04,-7.04129925e-04,-2.91818357e+00
122,8,9.57031269e-04,6.64062536e-05,-4.45816724e-04,-7.14701484e-04,-2.48485804e+00
123,8,9.64843784e-04,6.64062536e-05,-3.66174529e-04,-7.23572739e-04,-2.04234552e+00
124,8,9.72656300e-04,6.64062536e-05,-2.85754009e-04,-7.30676926e-04,-1.59590507e+00
125,8,9.80468816e-04,6.64062536e-05,-2.04549448e-04,-7.36000715e-04,-1.14195228e+00
126,8,9.88281332e-04,6.64062536e-05,-1.22925936e-04,-7.39577925e-04,-6.90520704e-01
127,8,9.96093848e-04,6.64062536e-05,-4.09206950e-05,-7.41445750e-04,-2.34193385e-01
0,9,3.90625019e-06,7.42187549e-05,4.01423167e-05,-8.22633505e-04,2.54217058e-01
1,9,1.17187501e-05,7.42187549e-05,1.20296572e-04,-8.20644549e-04,7.66337335e-01
2,9,1.95312514e-05,7.42187549e-05,2.00171460e-04,-8.16614658e-04,1.27378106e+00
3,9,2.73437508e-05,7.42187549e-05,2.79551052e-04,-8.10642785e-04,1.77321017e+00
4,9,3.51562521e-05,7.42187549e-05,3.58081685e-04,-8.02684342e-04,2.26554632e+00
5,9,4.29687534e-05,7.42187549e-05,4.35807626e-04,-7.92872510e-04,2.75180483e+00
6,9,5.07812510e-05,7.42187549e-05,5.12693892e-04,-7.81200652e-04,3.24255967e+00
7,9,5.85937523e-05,7.42187549e-05,5.88217052e-04,-7.67595891e-04,3.71738505e+00
8,9,6.64062536e-05,7.42187549e-05,6.62278326e-04,-7.52197695e-04,4.17931366e+00
9,9,7.42187549e-05,7.42187549e-05,7.34822010e-04,-7.35004491e-04,4.63884687e+00
10,9,8.20312562e-05,7.42187549e-05,8.05576274e-04,-7.15990202e-04,5.09160709e+00
11,9,8.98437575e-05,7.42187549e-05,8.74392048e-04,-6.95244060e-04,5.52768230e+00
12,9,9.76562515e-05,7.42187549e-05,9.41118225e-04,-6.72825612e-04,5.95209694e+00
13,9,1.05468753e-04,7.42187549e-05,1.00553711e-03,-6.48760935e-04,6.36123085e+00
14,9,1.13281254e-04,7.42187549e-05,1.06758403e-03,-6.23186235e-04,6.76367760e+00
15,9,1.21093755e-04,7.42187549e-05,1.12700346e-03,-5.95971069e-04,7.13490677e+00
16,9,1.28906249e-04,7.42187549e-05,1.18373544e-03,-5.67476382e-04,7.48600769e+00
17,9,1.36718751e-04,7.42187549e-05,1.23762246e-03,-5.37594606e-04,7.81935406e+00
18,9,1.44531252e-04,7.42187549e-05,1.28848874e-03,-5.06455661e-04,8.14493561e+00
19,9,1.52343753e-04,7.42187549e-05,1.33629004e-03,-4.74039436e-04,8.45337677e+00
20,9,1.60156254e-04,7.42187549e-05,1.38094055e-03,-4.40396019e-04,8.73928261e+00
21,9,1.67968756e-04,7.42187549e-05,1.42220221e-03,-4.05721017e-04,8.99803734e+00
22,9,1.75781257e-04,7.42187549e-05,1.45991636e-03,-3.70044116e-04,9.22954750e+00
23,9,1.83593758e-04,7.42187549e-05,1.49424141e-03,-3.33534903e-04,9.43457222e+00
24,9,1.91406260e-04,7.42187549e-05,1.52493548e-03,-2.96301296e-04,9.63132191e+00
25,9,1.99218761e-04,7.42187549e-05,1.55197573e-03,-2.58266897e-04,9.80947876e+00
26,9,2.07031262e-04,7.42187549e-05,1.57524156e-03,-2.19638532e-04,9.96298027e+00
27,9,2.14843763e-04,7.42187549e-05,1.59472111e-03,-1.80434683e-04,1.00844393e+01
28,9,2.22656265e-04,7.42187549e-05,1.61044532e-03,-1.40849152e-04,1.01881199e+01
29,9,2.30468766e-04,7.42187549e-05,1.62217347e-03,-1.00915415e-04,1.02616711e+01
30,9,2.38281267e-04,7.42187549e-05,1.63000729e-03,-6.07376933e-05,1.03042316e+01
31,9,2.46093754e-04,7.42187549e-05,1.63400697e-03,-2.03961081e-05,1.03299847e+01
32,9,2.53906270e-04,7.42187549e-05,1.63411524e-03,1.99473325e-05,1.03236227e+01
33,9,2.61718757e-04,7.42187549e-05,1.63021614e-03,6.02274704e-05,1.03015890e+01
34,9,2.69531272e-04,7.42187549e-05,1.62238779e-03,1.00332574e-04,1.02560720e+01
35,9,2.77343759e-04,7.42187549e-05,1.61052030e-03,1.40292424e-04,1.01820345e+01
36,9,2.85156275e-04,7.42187549e-05,1.59494323e-03,1.79887269e-04,1.00866232e+01
37,9,2.92968762e-04,7.42187549e-05,1.57544808e-03,2.19146896e-04,9.96441650e+00
38,9,3.00781277e-04,7.42187549e-05,1.55215466e-03,2.57790234e-04,9.81034660e+00
39,9,3.08593764e-04,7.42187549e-05,1.52506016e-03,2.95750098e-04,9.62989998e+00
40,9,3.16406251e-04,7.42187549e-05,1.49431743e-03,3.32983618e-04,9.43624306e+00
41,9,3.24218767e-04,7.42187549e-05,1.45995733e-03,3.69435205e-04,9.23364544e+00
42,9,3.32031253e-04,7.42187549e-05,1.42212585e-03,4.05067403e-04,8.99859047e+00
43,9,3.39843769e-04,7.42187549e-05,1.38096313e-03,4.39729396e-04,8.73772907e+00
44,9,3.47656256e-04,7.42187549e-05,1.33648573e-03,4.73389606e-04,8.45634270e+00
45,9,3.55468772e-04,7.42187549e-05,1.28863228e-03,5.05856122e-04,8.14886475e+00
46,9,3.63281259e-04,7.42187549e-05,1.23768963e-03,5.37052751e-04,7.82603741e+00
47,9,3.71093774e-04,7.42187549e-05,1.18385104e-03,5.66981151e-04,7.48968840e+00
48,9,3.78906261e-04,7.42187549e-05,1.12712069e-03,5.95632126e-04,7.13648605e+00
49,9,3.86718777e-04,7.42187549e-05,1.06769055e-03,6.22776803e-04,6.75463295e+00
50,9,3.94531264e-04,7.42187549e-05,1.00564747e-03,6.48411165e-04,6.35667896e+00
51,9,4.02343780e-04,7.42187549e-05,9.41153849e-04,6.72449591e-04,5.95456314e+00
52,9,4.10156266e-04,7.42187549e-05,8.74520512e-04,6.94890274e-04,5.52852058e+00
53,9,4.17968782e-04,7.42187549e-05,8.05758813e-04,7.15677452e-04,5.08909607e+00
54,9,4.25781269e-04,7.42187549e-05,7.35015725e-04,7.34686153e-04,4.64147663e+00
55,9,4.33593785e-04,7.42187549e-05,6.62494509e-04,7.51901767e-04,4.18003988e+00
56,9,4.41406271e-04,7.42187549e-05,5.88340044e-04,7.67318532e-04,3.71428919e+00
57,9,4.49218758e-04,7.42187549e-05,5.12798259e-04,7.80992268e-04,3.24555492e+00
58,9,4.57031274e-04,7.42187549e-05,4.35986498e-04,7.92759063e-04,2.76086092e+00
59,9,4.64843761e-04,7.42187549e-05,3.58146848e-04,8.02639639e-04,2.27092195e+00
60,9,4.72656277e-04,7.42187549e-05,2.79456202e-04,8.10564845e-04,1.77121902e+00
61,9,4.80468763e-04,7.42187549e-05,2.00093345e-04,8.16458662e-04,1.26687527e+00
62,9,4.88281250e-04,7.42187549e-05,1.20173725e-04,8.20438261e-04,7.68334568e-01
63,9,4.96093766e-04,7.42187549e-05,3.99784476e-05,8.22441711e-04,2.57644117e-01
64,9,5.03906282e-04,7.42187549e-05,-4.01199650e-05,8.22419301e-04,-2.57436186e-01
65,9,5.11718797e-04,7.42187549e-05,-1.20287259e-04,8.20409914e-04,-7.65364110e-01
66,9,5.19531255e-04,7.42187549e-05,-2.00158480e-04,8.16361629e-04,-1.26733530e+00
67,9,5.27343771e-04,7.42187549e-05,-2.79571599e-04,8.10466066e-04,-1.77181876e+00
68,9,5.35156287e-04,7.42187549e-05,-3.58133751e-04,8.02516530e-04,-2.27068734e+00
69,9,5.42968803e-04,7.42187549e-05,-4.36005066e-04,7.92682637e-04,-2.75764608e+00
70,9,5.50781260e-04,7.42187549e-05,-5.12788771e-04,7.80904491e-04,-3.24448538e+00
71,9,5.58593776e-04,7.42187549e-05,-5.88408788e-04,7.67277379e-04,-3.71273232e+00
72,9,5.66406292e-04,7.42187549e-05,-6.62563136e-04,7.51854968e-04,-4.17812538e+00
73,9,5.74218750e-04,7.42187549e-05,-7.35127192e-04,7.34598376e-04,-4.64255333e+00
74,9,5.82031265e-04,7.42187549e-05,-8.05760326e-04,7.15524424e-04,-5.09316826e+00
75,9,5.89843781e-04,7.42187549e-05,-8.74527672e-04,6.94774557e-04,-5.52981663e+00
76,9,5.97656297e-04,7.42187549e-05,-9.41209379e-04,6.72324619e-04,-5.95337105e+00
77,9,6.05468755e-04,7.42187549e-05,-1.00565841e-03,6.48189394e-04,-6.36132431e+00
78,9,6.13281270e-04,7.42187549e-05,-1.06775376e-03,6.22592401e-04,-6.75414467e+00
79,9,6.21093786e-04,7.42187549e-05,-1.12721405e-03,5.95451624e-04,-7.13280582e+00
80,9,6.28906302e-04,7.42187549e-05,-1.18380820e-03,5.66904782e-04,-7.48900318e+00
81,9,6.36718760e-04,7.42187549e-05,-1.23769848e-03,5.37035812e-04,-7.82495689e+00
82,9,6.44531276e-04,7.42187549e-05,-1.28857046e-03,5.05869044e-04,-8.14684868e+00
83,9,6.52343791e-04,7.42187549e-05,-1.33652089e-03,4.73495689e-04,-8.45729637e+00
84,9,6.60156307e-04,7.42187549e-05,-1.38100376e-03,4.39829862e-04,-8.74081612e+00
85,9,6.67968765e-04,7.42187549e-05,-1.42223353e-03,4.05111990e-04,-8.99910545e+00
86,9,6.75781281e-04,7.42187549e-05,-1.45997223e-03,3.69425892e-04,-9.22970581e+00
87,9,6.83593797e-04,7.42187549e-05,-1.49432104e-03,3.32927710e-04,-9.43444252e+00
88,9,6.91406254e-04,7.42187549e-05,-1.52497995e-03,2.95725855e-04,-9.62894344e+00
89,9,6.99218770e-04,7.42187549e-05,-1.55207200e-03,2.57784530e-04,-9.80579948e+00
90,9,7.07031286e-04,7.42187549e-05,-1.57532515e-03,2.19172973e-04,-9.96283436e+00
91,9,7.14843802e-04,7.42187549e-05,-1.59484963e-03,1.79956114e-04,-1.00881176e+01
92,9,7.22656259e-04,7.42187549e-05,-1.61038176e-03,1.40335193e-04,-1.01854973e+01
93,9,7.30468775e-04,7.42187549e-05,-1.62220269e-03,1.00341837e-04,-1.02572670e+01
94,9,7.38281291e-04,7.42187549e-05,-1.63005351e-03,6.02032414e-05,-1.02985172e+01
95,9,7.46093807e-04,7.42187549e-05,-1.63403328e-03,2.00031973e-05,-1.03189888e+01
96,9,7.53906264e-04,7.42187549e-05,-1.63404609e-03,-2.03011386e-05,-1.03210297e+01
97,9,7.61718780e-04,7.42187549e-05,-1.63009448e-03,-6.05831192e-05,-1.03025389e+01
98,9,7.69531296e-04,7.42187549e-05,-1.62219547e-03,-1.00805526e-04,-1.02609549e+01
99,9,7.77343812e-04,7.42187549e-05,-1.61044346e-03,-1.40811913e-04,-1.01942139e+01
100,9,7.85156270e-04,7.42187549e-05,-1.59473997e-03,-1.80464500e-04,-1.00877991e+01
101,9,7.92968785e-04,7.42187549e-05,-1.57522107e-03,-2.19664609e-04,-9.96406555e+00
102,9,8.00781301e-04,7.42187549e-05,-1.55194197e-03,-2.58333923e-04,-9.81114483e+00
103,9,8.08593817e-04,7.42187549e-05,-1.52489427e-03,-2.96295650e-04,-9.62951851e+00
104,9,8.16406275e-04,7.42187549e-05,-1.49418192e-03,-3.33590753e-04,-9.43658638e+00
105,9,8.24218791e-04,7.42187549e-05,-1.45986048e-03,-3.70129768e-04,-9.23160934e+00
106,9,8.32031306e-04,7.42187549e-05,-1.42200151e-03,-4.05778817e-04,-8.99922276e+00
107,9,8.39843764e-04,7.42187549e-05,-1.38080691e-03,-4.40422184e-04,-8.74116135e+00
108,9,8.47656280e-04,7.42187549e-05,-1.33611518e-03,-4.74032044e-04,-8.45562458e+00
109,9,8.55468796e-04,7.42187549e-05,-1.28825579e-03,-5.06474229e-04,-8.15160370e+00
110,9,8.63281311e-04,7.42187549e-05,-1.23741943e-03,-5.37648564e-04,-7.82221889e+00
111,9,8.71093769e-04,7.42187549e-05,-1.18358806e-03,-5.67489304e-04,-7.48445797e+00
112,9,8.78906285e-04,7.42187549e-05,-1.12685200e-03,-5.96008031e-04,-7.13705635e+00
113,9,8.86718801e-04,7.42187549e-05,-1.06744957e-03,-6.23195374e-04,-6.75820160e+00
114,9,8.94531317e-04,7.42187549e-05,-1.00544794e-03,-6.48783345e-04,-6.36027336e+00
115,9,9.02343774e-04,7.42187549e-05,-9.41023172e-04,-6.72845985e-04,-5.95160580e+00
116,9,9.10156290e-04,7.42187549e-05,-8.74332327e-04,-6.95221650e-04,-5.52660942e+00
117,9,9.17968806e-04,7.42187549e-05,-8.05509102e-04,-7.15954695e-04,-5.09173012e+00
118,9,9.25781322e-04,7.42187549e-05,-7.34736328e-04,-7.34956062e-04,-4.64052677e+00
119,9,9.33593779e-04,7.42187549e-05,-6.62211271e-04,-7.52143678e-04,-4.17762232e+00
120,9,9.41406295e-04,7.42187549e-05,-5.88120020e-04,-7.67563935e-04,-3.71784687e+00
121,9,9.49218811e-04,7.42187549e-05,-5.12474042e-04,-7.81159499e-04,-3.24555492e+00
122,9,9.57031269e-04,7.42187549e-05,-4.35643742e-04,-7.92911567e-04,-2.75360966e+00
123,9,9.64843784e-04,7.42187549e-05,-3.57776240e-04,-8.02764320e-04,-2.26712418e+00
124,9,9.72656300e-04,7.42187549e-05,-2.79104250e-04,-8.10671016e-04,-1.77431655e+00
125,9,9.80468816e-04,7.42187549e-05,-1.99812144e-04,-8.16581422e-04,-1.27305365e+00
126,9,9.88281332e-04,7.42187549e-05,-1.20056371e-04,-8.20594374e-04,-7.66793728e-01
127,9,9.96093848e-04,7.42187549e-05,-3.99989331e-05,-8.22616741e-04,-2.55879700e-01
0,10,3.90625019e-06,8.20312562e-05,3.91367576e-05,-9.01834399e-04,2.75902689e-01
1,10,1.17187501e-05,8.20312562e-05,1.17194220e-04,-8.99687002e-04,8.37251067e-01
2,10,1.95312514e-05,8.20312562e-05,1.94977940e-04,-8.95322009e-04,1.39936793e+00
3,10,2.73437508e-05,8.20312562e-05,2.72286881e-04,-8.88771203e-04,1.94673789e+00
4,10,3.51562521e-05,8.20312562e-05,3.48819332e-04,-8.80170031e-04,2.48317218e+00
5,10,4.29687534e-05,8.20312562e-05,4.24577127e-04,-8.69379030e-04,3.02054167e+00
6,10,5.07812510e-05,8.20312562e-05,4.99368412e-04,-8.56446393e-04,3.55554175e+00
7,10,5.85937523e-05,8.20312562e-05,5.72899065e-04,-8.41582718e-04,4.08087254e+00
8,10,6.64062536e-05,8.20312562e-05,6.45155960e-04,-8.24575720e-04,4.59285450e+00
9,10,7.42187549e-05,8.20312562e-05,7.15792878e-04,-8.05645250e-04,5.09399509e+00
10,10,8.20312562e-05,8.20312562e-05,7.84677395e-04,-7.84785370e-04,5.58012295e+00
11,10,8.98437575e-05,8.20312562e-05,8.51750141e-04,-7.62097072e-04,6.05409908e+00
12,10,9.76562515e-05,8.20312562e-05,9.16696095e-04,-7.37535127e-04,6.52593327e+00
13,10,1.05468753e-04,8.20312562e-05,9.79455886e-04,-7.11178232e-04,6.97403002e+00
14,10,1.13281254e-04,8.20312562e-05,1.03983947e-03,-6.83085702e-04,7.40808201e+00
15,10,1.21093755e-04,8.20312562e-05,1.09776005e-03,-6.53343683e-04,7.81625080e+00
16,10,1.28906249e-04,8.20312562e-05,1.15301937e-03,-6.22041058e-04,8.20260811e+00
17,10,1.36718751e-04,8.20312562e-05,1.20555237e-03,-5.89362229e-04,8.56874847e+00
18,10,1.44531252e-04,8.20312562e-05,1.25512294e-03,-5.55212377e-04,8.92519951e+00
19,10,1.52343753e-04,8.20312562e-05,1.30172109e-03,-5.19632245e-04,9.26830769e+00
20,10,1.60156254e-04,8.20312562e-05,1.34517811e-03,-4.82748699e-04,9.57886696e+00
21,10,1.67968756e-04,8.20312562e-05,1.38536154e-03,-4.44796315e-04,9.85586166e+00
22,10,1.75781257e-04,8.20312562e-05,1.42219686e-03,-4.05730359e-04,1.01142311e+01
23,10,1.83593758e-04,8.20312562e-05,1.45556277e-03,-3.65709071e-04,1.03457832e+01
24,10,1.91406260e-04,8.20312562e-05,1.48547452e-03,-3.24838649e-04,1.05623550e+01
25,10,1.99218761e-04,8.20312562e-05,1.51179056e-03,-2.83126574e-04,1.07562428e+01
26,10,2.07031262e-04,8.20312562e-05,1.53444742e-03,-2.40753434e-04,1.09247742e+01
27,10,2.14843763e-04,8.20312562e-05,1.55340752e-03,-1.97773144e-04,1.10569296e+01
28,10,2.22656265e-04,8.20312562e-05,1.56862533e-03,-1.54360925e-04,1.11678753e+01
29,10,2.30468766e-04,8.20312562e-05,1.58009410e-03,-1.10615321e-04,1.12425156e+01
30,10,2.38281267e-04,8.20312562e-05,1.58780545e-03,-6.66090491e-05,1.12917023e+01
31,10,2.46093754e-04,8.20312562e-05,1.59167126e-03,-2.23997813e-05,1.13193274e+01
32,10,2.53906270e-04,8.20312562e-05,1.59183156e-03,2.17852757e-05,1.13172054e+01
33,10,2.61718757e-04,8.20312562e-05,1.58796762e-03,6.59405414e-05,1.12906532e+01
34,10,2.69531272e-04,8.20312562e-05,1.58032915e-03,1.09943110e-04,1.12465534e+01
35,10,2.77343759e-04,8.20312562e-05,1.56880822e-03,1.53798595e-04,1.11688480e+01
36,10,2.85156275e-04,8.20312562e-05,1.55362906e-03,1.97261048e-04,1.10619392e+01
37,10,2.92968762e-04,8.20312562e-05,1.53464300e-03,2.40273002e-04,1.09247675e+01
38,10,3.00781277e-04,8.20312562e-05,1.51193386e-03,2.82603316e-04,1.07534084e+01
39,10,3.08593764e-04,8.20312562e-05,1.48559571e-03,3.24233493e-04,1.05564013e+01
40,10,3.16406251e-04,8.20312562e-05,1.45567243e-03,3.65047978e-04,1.03417492e+01
41,10,3.24218767e-04,8.20312562e-05,1.42211653e-03,4.04957536e-04,1.01095829e+01
42,10,3.32031253e-04,8.20312562e-05,1.38524058e-03,4.44014266e-04,9.86049652e+00
43,10,3.39843769e-04,8.20312562e-05,1.34521164e-03,4.82104399e-04,9.58282852e+00
44,10,3.47656256e-04,8.20312562e-05,1.30188139e-03,5.19002904e-04,9.27391434e+00
45,10,3.55468772e-04,8.20312562e-05,1.25530188e-03,5.54610975e-04,8.93008327e+00
46,10,3.63281259e-04,8.20312562e-05,1.20568660e-03,5.88898605e-04,8.57243633e+00
47,10,3.71093774e-04,8.20312562e-05,1.15322822e-03,6.21665036e-04,8.20167351e+00
48,10,3.78906261e-04,8.20312562e-05,1.09791663e-03,6.53016090e-04,7.81934309e+00
49,10,3.86718777e-04,8.20312562e-05,1.04005239e-03,6.82849612e-04,7.40380192e+00
50,10,3.94531264e-04,8.20312562e-05,9.79612814e-04,7.10914144e-04,6.96711922e+00
51,10,4.02343780e-04,8.20312562e-05,9.16765304e-04,7.37257942e-04,6.51960039e+00
52,10,4.10156266e-04,8.20312562e-05,8.51884251e-04,7.61912728e-04,6.05599213e+00
53,10,4.17968782e-04,8.20312562e-05,7.84914067e-04,7.84623553e-04,5.57796240e+00
54,10,4.25781269e-04,8.20312562e-05,7.15949282e-04,8.05485121e-04,5.09468079e+00
55,10,4.33593785e-04,8.20312562e-05,6.45338383e-04,8.24370829e-04,4.59345770e+00
56,10,4.41406271e-04,8.20312562e-05,5.73143072e-04,8.41350062e-04,4.08029556e+00
57,10,4.49218758e-04,8.20312562e-05,4.99470916e-04,8.56303144e-04,3.55827045e+00
58,10,4.57031274e-04,8.20312562e-05,4.24686936e-04,8.69185256e-04,3.02101469e+00
59,10,4.64843761e-04,8.20312562e-05,3.48877045e-04,8.79885163e-04,2.48580790e+00
60,10,4.72656277e-04,8.20312562e-05,2.72216188e-04,8.88631737e-04,1.94737303e+00
61,10,4.80468763e-04,8.20312562e-05,1.94849563e-04,8.95091682e-04,1.39819825e+00
62,10,4.88281250e-04,8.20312562e-05,1.16996889e-04,8.99460283e-04,8.45417321e-01
63,10,4.96093766e-04,8.20312562e-05,3.89170091e-05,9.01720487e-04,2.85878778e-01
64,10,5.03906282e-04,8.20312562e-05,-3.90492241e-05,9.01729800e-04,-2.82079220e-01
65,10,5.11718797e-04,8.20312562e-05,-1.17192387e-04,8.99484265e-04,-8.41631055e-01
66,10,5.19531255e-04,8.20312562e-05,-1.94979832e-04,8.95134057e-04,-1.39271927e+00
67,10,5.27343771e-04,8.20312562e-05,-2.72296165e-04,8.88612820e-04,-1.94509315e+00
68,10,5.35156287e-04,8.20312562e-05,-3.48906760e-04,8.79868167e-04,-2.48675227e+00
69,10,5.42968803e-04,8.20312562e-05,-4.24752012e-04,8.69097537e-04,-3.02293491e+00
70,10,5.50781260e-04,8.20312562e-05,-4.99439018e-04,8.56190978e-04,-3.55968618e+00
71,10,5.58593776e-04,8.20312562e-05,-5.73187659e-04,8.41225206e-04,-4.08229208e+00
72,10,5.66406292e-04,8.20312562e-05,-6.45442633e-04,8.24253482e-04,-4.59454155e+00
73,10,5.74218750e-04,8.20312562e-05,-7.16098002e-04,8.05319054e-04,-5.09221840e+00
74,10,5.82031265e-04,8.20312562e-05,-7.84911797e-04,7.84490956e-04,-5.57425976e+00
75,10,5.89843781e-04,8.20312562e-05,-8.51906487e-04,7.61754345e-04,-6.04896212e+00
76,10,5.97656297e-04,8.20312562e-05,-9.16860066e-04,7.37168419e-04,-6.52034187e+00
77,10,6.05468755e-04,8.20312562e-05,-9.79662640e-04,7.10805820e-04,-6.96926880e+00
78,10,6.13281270e-04,8.20312562e-05,-1.04003178e-03,6.82721031e-04,-7.40918112e+00
79,10,6.21093786e-04,8.20312562e-05,-1.09793688e-03,6.52969349e-04,-7.82141399e+00
80,10,6.28906302e-04,8.20312562e-05,-1.15310331e-03,6.21670566e-04,-8.20121193e+00
81,10,6.36718760e-04,8.20312562e-05,-1.20563060e-03,5.88935800e-04,-8.57315159e+00
82,10,6.44531276e-04,8.20312562e-05,-1.25520281e-03,5.54737460e-04,-8.93102551e+00
83,10,6.52343791e-04,8.20312562e-05,-1.30184588e-03,5.19114546e-04,-9.27379513e+00
84,10,6.60156307e-04,8.20312562e-05,-1.34526344e-03,4.82249510e-04,-9.58045006e+00
85,10,6.67968765e-04,8.20312562e-05,-1.38540030e-03,4.44172387e-04,-9.86072922e+00
86,10,6.75781281e-04,8.20312562e-05,-1.42220955e-03,4.05085972e-04,-1.01092415e+01
87,10,6.83593797e-04,8.20312562e-05,-1.45566126e-03,3.65094544e-04,-1.03407726e+01
88,10,6.91406254e-04,8.20312562e-05,-1.48549862e-03,3.24294902e-04,-1.05571194e+01
89,10,6.99218770e-04,8.20312562e-05,-1.51189463e-03,2.82670313e-04,-1.07548008e+01
90,10,7.07031286e-04,8.20312562e-05,-1.53451622e-03,2.40323250e-04,-1.09231110e+01
91,10,7.14843802e-04,8.20312562e-05,-1.55349134e-03,1.97322501e-04,-1.10619364e+01
92,10,7.22656259e-04,8.20312562e-05,-1.56869763e-03,1.53908390e-04,-1.11661015e+01
93,10,7.30468775e-04,8.20312562e-05,-1.58022973e-03,1.10067827e-04,-1.12436676e+01
94,10,7.38281291e-04,8.20312562e-05,-1.58786820e-03,6.60243095e-05,-1.12909927e+01
95,10,7.46093807e-04,8.20312562e-05,-1.59173796e-03,2.18057521e-05,-1.13180809e+01
96,10,7.53906264e-04,8.20312562e-05,-1.59174355e-03,-2.23755687e-05,-1.13166218e+01
97,10,7.61718780e-04,8.20312562e-05,-1.58790208e-03,-6.65531697e-05,-1.12911129e+01
98,10,7.69531296e-04,8.20312562e-05,-1.58018887e-03,-1.10579931e-04,-1.12444134e+01
99,10,7.77343812e-04,8.20312562e-05,-1.56868098e-03,-1.54409325e-04,-1.11711006e+01
100,10,7.85156270e-04,8.20312562e-05,-1.55342615e-03,-1.97860660e-04,-1.10566826e+01
101,10,7.92968785e-04,8.20312562e-05,-1.53443986e-03,-2.40777605e-04,-1.09176235e+01
102,10,8.00781301e-04,8.20312562e-05,-1.51171605e-03,-2.83147063e-04,-1.07552643e+01
103,10,8.08593817e-04,8.20312562e-05,-1.48545776e-03,-3.24825640e-04,-1.05620995e+01
104,10,8.16406275e-04,8.20312562e-05,-1.45554775e-03,-3.65740707e-04,-1.03483200e+01
105,10,8.24218791e-04,8.20312562e-05,-1.42209232e-03,-4.05721017e-04,-1.01150684e+01
106,10,8.32031306e-04,8.20312562e-05,-1.38514547e-03,-4.44787001e-04,-9.85803032e+00
107,10,8.39843764e-04,8.20312562e-05,-1.34496426e-03,-4.82773001e-04,-9.57976055e+00
108,10,8.47656280e-04,8.20312562e-05,-1.30148279e-03,-5.19563328e-04,-9.26797104e+00
109,10,8.55468796e-04,8.20312562e-05,-1.25486392e-03,-5.55160164e-04,-8.92602634e+00
110,10,8.63281311e-04,8.20312562e-05,-1.20529917e-03,-5.89270960e-04,-8.56943703e+00
111,10,8.71093769e-04,8.20312562e-05,-1.15285325e-03,-6.21986808e-04,-8.20545006e+00
112,10,8.78906285e-04,8.20312562e-05,-1.09762384e-03,-6.53306255e-04,-7.82112741e+00
113,10,8.86718801e-04,8.20312562e-05,-1.03977637e-03,-6.83156541e-04,-7.41033602e+00
114,10,8.94531317e-04,8.20312562e-05,-9.79375793e-04,-7.11263914e-04,-6.97070312e+00
115,10,9.02343774e-04,8.20312562e-05,-9.16614139e-04,-7.37613358e-04,-6.51996899e+00
116,10,9.10156290e-04,8.20312562e-05,-8.51686753e-04,-7.62169599e-04,-6.05624485e+00
117,10,9.17968806e-04,8.20312562e-05,-7.84628850e-04,-7.84872798e-04,-5.57713938e+00
118,10,9.25781322e-04,8.20312562e-05,-7.15634436e-04,-8.05624586e-04,-5.09149170e+00
119,10,9.33593779e-04,8.20312562e-05,-6.45036693e-04,-8.24547722e-04,-4.59534645e+00
120,10,9.41406295e-04,8.20312562e-05,-5.72802091e-04,-8.41491274e-04,-4.08205366e+00
121,10,9.49218811e-04,8.20312562e-05,-4.99152346e-04,-8.56355065e-04,-3.55576897e+00
122,10,9.57031269e-04,8.20312562e-05,-4.24396392e-04,-8.69190728e-04,-3.02005911e+00
123,10,9.64843784e-04,8.20312562e-05,-3.48510162e-04,-8.79935338e-04,-2.48699045e+00
124,10,9.72656300e-04,8.20312562e-05,-2.71847413e-04,-8.88663228e-04,-1.95105553e+00
125,10,9.80468816e-04,8.20312562e-05,-1.94581342e-04,-8.95262638e-04,-1.40188909e+00
126,10,9.88281332e-04,8.20312562e-05,-1.16980103e-04,-8.99631355e-04,-8.38770509e-01
127,10,9.96093848e-04,8.20312562e-05,-3.89617053e-05,-9.01828578e-04,-2.81862199e-01
0,11,3.90625019e-06,8.98437575e-05,3.79729136e-05,-9.78923519e-04,3.05118978e-01
1,11,1.17187501e-05,8.98437575e-05,1.13726914e-04,-9.76577052e-04,9.10153568e-01
2,11,1.95312514e-05,8.98437575e-05,1.89222133e-04,-9.71849251e-04,1.51485753e+00
3,11,2.73437508e-05,8.98437575e-05,2.64285249e-04,-9.64802690e-04,2.11147404e+00
