i,j,x,y,ux,uy,vorticity
26,59,2.07031262e-04,4.64843761e-04,-9.40358341e-02,-5.84371109e-03,2.65250977e+02
27,59,2.14843763e-04,4.64843761e-04,-9.51994583e-02,-4.80053620e-03,2.68532898e+02
28,59,2.22656265e-04,4.64843761e-04,-9.61337462e-02,-3.74579639e-03,2.71168579e+02
29,59,2.30468766e-04,4.64843761e-04,-9.68364403e-02,-2.68203276e-03,2.73150482e+02
30,59,2.38281267e-04,4.64843761e-04,-9.73058417e-02,-1.61180762e-03,2.74474213e+02
31,59,2.46093754e-04,4.64843761e-04,-9.75408256e-02,-5.37702115e-04,2.75137695e+02
32,59,2.53906270e-04,4.64843761e-04,-9.75408256e-02,5.37704036e-04,2.75137695e+02
33,59,2.61718757e-04,4.64843761e-04,-9.73058417e-02,1.61180936e-03,2.74474213e+02
34,59,2.69531272e-04,4.64843761e-04,-9.68364403e-02,2.68203462e-03,2.73150330e+02
35,59,2.77343759e-04,4.64843761e-04,-9.61337462e-02,3.74579569e-03,2.71168579e+02
36,59,2.85156275e-04,4.64843761e-04,-9.51994583e-02,4.80053807e-03,2.68532928e+02
37,59,2.92968762e-04,4.64843761e-04,-9.40358341e-02,5.84371062e-03,2.65250977e+02
38,59,3.00781277e-04,4.64843761e-04,-9.26456600e-02,6.87280996e-03,2.61329559e+02
39,59,3.08593764e-04,4.64843761e-04,-9.10323113e-02,7.88534712e-03,2.56778381e+02
40,59,3.16406251e-04,4.64843761e-04,-8.91996399e-02,8.87888856e-03,2.51608948e+02
41,59,3.24218767e-04,4.64843761e-04,-8.71520862e-02,9.85104311e-03,2.45833450e+02
42,59,3.32031253e-04,4.64843761e-04,-8.48945826e-02,1.07994629e-02,2.39465698e+02
43,59,3.39843769e-04,4.64843761e-04,-8.24325383e-02,1.17218690e-02,2.32520935e+02
44,59,3.47656256e-04,4.64843761e-04,-7.97719285e-02,1.26160318e-02,2.25015808e+02
45,59,3.55468772e-04,4.64843761e-04,-7.69191235e-02,1.34798065e-02,2.16969238e+02
46,59,3.63281259e-04,4.64843761e-04,-7.38810226e-02,1.43111022e-02,2.08399582e+02
47,59,3.71093774e-04,4.64843761e-04,-7.06649348e-02,1.51079269e-02,1.99327515e+02
48,59,3.78906261e-04,4.64843761e-04,-6.72786087e-02,1.58683490e-02,1.89775146e+02
49,59,3.86718777e-04,4.64843761e-04,-6.37302175e-02,1.65905431e-02,1.79766296e+02
50,59,3.94531264e-04,4.64843761e-04,-6.00282848e-02,1.72727704e-02,1.69324387e+02
51,59,4.02343780e-04,4.64843761e-04,-5.61817251e-02,1.79133900e-02,1.58474319e+02
52,59,4.10156266e-04,4.64843761e-04,-5.21998368e-02,1.85108501e-02,1.47242416e+02
53,59,4.17968782e-04,4.64843761e-04,-4.80921753e-02,1.90637205e-02,1.35655762e+02
54,59,4.25781269e-04,4.64843761e-04,-4.38686758e-02,1.95706598e-02,1.23742218e+02
55,59,4.33593785e-04,4.64843761e-04,-3.95394713e-02,2.00304538e-02,1.11530777e+02
56,59,4.41406271e-04,4.64843761e-04,-3.51150334e-02,2.04419941e-02,9.90501556e+01
57,59,4.49218758e-04,4.64843761e-04,-3.06060035e-02,2.08042841e-02,8.63314819e+01
58,59,4.57031274e-04,4.64843761e-04,-2.60232184e-02,2.11164579e-02,7.34047852e+01
59,59,4.64843761e-04,4.64843761e-04,-2.13777591e-02,2.13777591e-02,6.03011818e+01
60,59,4.72656277e-04,4.64843761e-04,-1.66807808e-02,2.15875618e-02,4.70522614e+01
61,59,4.80468763e-04,4.64843761e-04,-1.19436383e-02,2.17453558e-02,3.36897964e+01
62,59,4.88281250e-04,4.64843761e-04,-7.17772171e-03,2.18507629e-02,2.02465038e+01
63,59,4.96093766e-04,4.64843761e-04,-2.39449111e-03,2.19035316e-02,6.75432348e+00
64,59,5.03906282e-04,4.64843761e-04,2.39450810e-03,2.19035316e-02,-6.75435352e+00
65,59,5.11718797e-04,4.64843761e-04,7.17771566e-03,2.18507629e-02,-2.02465038e+01
66,59,5.19531255e-04,4.64843761e-04,1.19436318e-02,2.17453558e-02,-3.36897964e+01
67,59,5.27343771e-04,4.64843761e-04,1.66807976e-02,2.15875618e-02,-4.70523796e+01
68,59,5.35156287e-04,4.64843761e-04,2.13777535e-02,2.13777591e-02,-6.03011818e+01
69,59,5.42968803e-04,4.64843761e-04,2.60232333e-02,2.11164579e-02,-7.34047852e+01
70,59,5.50781260e-04,4.64843761e-04,3.06059960e-02,2.08042841e-02,-8.63314819e+01
71,59,5.58593776e-04,4.64843761e-04,3.51150334e-02,2.04419941e-02,-9.90501556e+01
72,59,5.66406292e-04,4.64843761e-04,3.95394899e-02,2.00304538e-02,-1.11530655e+02
73,59,5.74218750e-04,4.64843761e-04,4.38686498e-02,1.95706617e-02,-1.23741974e+02
74,59,5.82031265e-04,4.64843761e-04,4.80921678e-02,1.90637205e-02,-1.35655762e+02
75,59,5.89843781e-04,4.64843761e-04,5.21998331e-02,1.85108520e-02,-1.47242661e+02
76,59,5.97656297e-04,4.64843761e-04,5.61817437e-02,1.79133862e-02,-1.58474213e+02
77,59,6.05468755e-04,4.64843761e-04,6.00282624e-02,1.72727741e-02,-1.69324036e+02
78,59,6.13281270e-04,4.64843761e-04,6.37302101e-02,1.65905450e-02,-1.79766769e+02
79,59,6.21093786e-04,4.64843761e-04,6.72786236e-02,1.58683453e-02,-1.89775696e+02
80,59,6.28906302e-04,4.64843761e-04,7.06649646e-02,1.51079204e-02,-1.99327637e+02
81,59,6.36718760e-04,4.64843761e-04,7.38810152e-02,1.43111041e-02,-2.08399353e+02
82,59,6.44531276e-04,4.64843761e-04,7.69191310e-02,1.34798037e-02,-2.16969543e+02
83,59,6.52343791e-04,4.64843761e-04,7.97719359e-02,1.26160290e-02,-2.25016113e+02
84,59,6.60156307e-04,4.64843761e-04,8.24325606e-02,1.17218615e-02,-2.32520752e+02
85,59,6.67968765e-04,4.64843761e-04,8.48945752e-02,1.07994629e-02,-2.39465454e+02
86,59,6.75781281e-04,4.64843761e-04,8.71520936e-02,9.85103939e-03,-2.45833740e+02
87,59,6.83593797e-04,4.64843761e-04,8.91996473e-02,8.87888391e-03,-2.51608597e+02
88,59,6.91406254e-04,4.64843761e-04,9.10323039e-02,7.88534898e-03,-2.56778290e+02
89,59,6.99218770e-04,4.64843761e-04,9.26456675e-02,6.87280670e-03,-2.61329895e+02
90,59,7.07031286e-04,4.64843761e-04,9.40358415e-02,5.84370736e-03,-2.65251282e+02
91,59,7.14843802e-04,4.64843761e-04,9.51994732e-02,4.80052968e-03,-2.68532593e+02
92,59,7.22656259e-04,4.64843761e-04,9.61337462e-02,3.74579732e-03,-2.71168274e+02
93,59,7.30468775e-04,4.64843761e-04,9.68364403e-02,2.68203067e-03,-2.73150848e+02
94,59,7.38281291e-04,4.64843761e-04,9.73058492e-02,1.61180308e-03,-2.74474030e+02
95,59,7.46093807e-04,4.64843761e-04,9.75408256e-02,5.37702814e-04,-2.75137329e+02
96,59,7.53906264e-04,4.64843761e-04,9.75408256e-02,-5.37703279e-04,-2.75138000e+02
97,59,7.61718780e-04,4.64843761e-04,9.73058417e-02,-1.61181390e-03,-2.74474060e+02
98,59,7.69531296e-04,4.64843761e-04,9.68364403e-02,-2.68203137e-03,-2.73150177e+02
99,59,7.77343812e-04,4.64843761e-04,9.61337462e-02,-3.74579779e-03,-2.71168884e+02
100,59,7.85156270e-04,4.64843761e-04,9.51994583e-02,-4.80053993e-03,-2.68532593e+02
101,59,7.92968785e-04,4.64843761e-04,9.40358415e-02,-5.84370736e-03,-2.65250641e+02
102,59,8.00781301e-04,4.64843761e-04,9.26456675e-02,-6.87280670e-03,-2.61329895e+02
103,59,8.08593817e-04,4.64843761e-04,9.10323039e-02,-7.88534898e-03,-2.56778351e+02
104,59,8.16406275e-04,4.64843761e-04,8.91996473e-02,-8.87888484e-03,-2.51608658e+02
105,59,8.24218791e-04,4.64843761e-04,8.71520936e-02,-9.85104032e-03,-2.45833740e+02
106,59,8.32031306e-04,4.64843761e-04,8.48945752e-02,-1.07994638e-02,-2.39465393e+02
107,59,8.39843764e-04,4.64843761e-04,8.24325606e-02,-1.17218615e-02,-2.32520691e+02
108,59,8.47656280e-04,4.64843761e-04,7.97719359e-02,-1.26160290e-02,-2.25016113e+02
109,59,8.55468796e-04,4.64843761e-04,7.69191310e-02,-1.34798037e-02,-2.16969543e+02
110,59,8.63281311e-04,4.64843761e-04,7.38810152e-02,-1.43111041e-02,-2.08399353e+02
111,59,8.71093769e-04,4.64843761e-04,7.06649572e-02,-1.51079204e-02,-1.99327148e+02
112,59,8.78906285e-04,4.64843761e-04,6.72786236e-02,-1.58683453e-02,-1.89775696e+02
113,59,8.86718801e-04,4.64843761e-04,6.37302101e-02,-1.65905450e-02,-1.79766769e+02
114,59,8.94531317e-04,4.64843761e-04,6.00282624e-02,-1.72727741e-02,-1.69324158e+02
115,59,9.02343774e-04,4.64843761e-04,5.61817363e-02,-1.79133881e-02,-1.58474213e+02
116,59,9.10156290e-04,4.64843761e-04,5.21998331e-02,-1.85108520e-02,-1.47242538e+02
117,59,9.17968806e-04,4.64843761e-04,4.80921678e-02,-1.90637205e-02,-1.35655762e+02
118,59,9.25781322e-04,4.64843761e-04,4.38686460e-02,-1.95706617e-02,-1.23741974e+02
119,59,9.33593779e-04,4.64843761e-04,3.95394862e-02,-2.00304538e-02,-1.11530655e+02
120,59,9.41406295e-04,4.64843761e-04,3.51150297e-02,-2.04419941e-02,-9.90506363e+01
121,59,9.49218811e-04,4.64843761e-04,3.06059755e-02,-2.08042879e-02,-8.63314819e+01
122,59,9.57031269e-04,4.64843761e-04,2.60232333e-02,-2.11164579e-02,-7.34045486e+01
123,59,9.64843784e-04,4.64843761e-04,2.13777516e-02,-2.13777591e-02,-6.03011818e+01
124,59,9.72656300e-04,4.64843761e-04,1.66807715e-02,-2.15875618e-02,-4.70522614e+01
125,59,9.80468816e-04,4.64843761e-04,1.19436057e-02,-2.17453558e-02,-3.36899147e+01
126,59,9.88281332e-04,4.64843761e-04,7.17766676e-03,-2.18507648e-02,-2.02464447e+01
127,59,9.96093848e-04,4.64843761e-04,2.39443593e-03,-2.19035316e-02,-6.75412941e+00
0,60,3.90625019e-06,4.72656277e-04,-2.41799257e-03,-1.70910321e-02,5.27024221e+00
1,60,1.17187501e-05,4.72656277e-04,-7.24815251e-03,-1.70498583e-02,1.57980614e+01
2,60,1.95312514e-05,4.72656277e-04,-1.20608509e-02,-1.69676095e-02,2.62877331e+01
3,60,2.73437508e-05,4.72656277e-04,-1.68444943e-02,-1.68444850e-02,3.67141953e+01
4,60,3.51562521e-05,4.72656277e-04,-2.15875544e-02,-1.66807808e-02,4.70521431e+01
5,60,4.29687534e-05,4.72656277e-04,-2.62786150e-02,-1.64768901e-02,5.72768402e+01
6,60,5.07812510e-05,4.72656277e-04,-3.09063606e-02,-1.62333045e-02,6.73633728e+01
7,60,5.85937523e-05,4.72656277e-04,-3.54596525e-02,-1.59506146e-02,7.72879105e+01
8,60,6.64062536e-05,4.72656277e-04,-3.99275273e-02,-1.56294946e-02,8.70257568e+01
9,60,7.42187549e-05,4.72656277e-04,-4.42992039e-02,-1.52707249e-02,9.65542145e+01
10,60,8.20312562e-05,4.72656277e-04,-4.85641621e-02,-1.48751652e-02,1.05850273e+02
11,60,8.98437575e-05,4.72656277e-04,-5.27121238e-02,-1.44437691e-02,1.14891045e+02
12,60,9.76562515e-05,4.72656277e-04,-5.67331016e-02,-1.39775788e-02,1.23655197e+02
13,60,1.05468753e-04,4.72656277e-04,-6.06173910e-02,-1.34777138e-02,1.32121552e+02
14,60,1.13281254e-04,4.72656277e-04,-6.43556640e-02,-1.29453791e-02,1.40269272e+02
15,60,1.21093755e-04,4.72656277e-04,-6.79388940e-02,-1.23818601e-02,1.48079498e+02
16,60,1.28906249e-04,4.72656277e-04,-7.13584423e-02,-1.17885107e-02,1.55532715e+02
17,60,1.36718751e-04,4.72656277e-04,-7.46060982e-02,-1.11667616e-02,1.62611481e+02
18,60,1.44531252e-04,4.72656277e-04,-7.76740164e-02,-1.05181122e-02,1.69297974e+02
19,60,1.52343753e-04,4.72656277e-04,-8.05548057e-02,-9.84412245e-03,1.75576630e+02
20,60,1.60156254e-04,4.72656277e-04,-8.32415372e-02,-9.14641656e-03,1.81432892e+02
21,60,1.67968756e-04,4.72656277e-04,-8.57277289e-02,-8.42667650e-03,1.86851669e+02
22,60,1.75781257e-04,4.72656277e-04,-8.80073979e-02,-7.68663641e-03,1.91820343e+02
23,60,1.83593758e-04,4.72656277e-04,-9.00750458e-02,-6.92807836e-03,1.96327118e+02
24,60,1.91406260e-04,4.72656277e-04,-9.19256955e-02,-6.15283148e-03,2.00360504e+02
25,60,1.99218761e-04,4.72656277e-04,-9.35548842e-02,-5.36276028e-03,2.03911835e+02
26,60,2.07031262e-04,4.72656277e-04,-9.49587002e-02,-4.55976976e-03,2.06971375e+02
27,60,2.14843763e-04,4.72656277e-04,-9.61337462e-02,-3.74579453e-03,2.09532745e+02
28,60,2.22656265e-04,4.72656277e-04,-9.70772058e-02,-2.92279501e-03,2.11589478e+02
29,60,2.30468766e-04,4.72656277e-04,-9.77867916e-02,-2.09275424e-03,2.13135727e+02
30,60,2.38281267e-04,4.72656277e-04,-9.82607976e-02,-1.25767197e-03,2.14168579e+02
31,60,2.46093754e-04,4.72656277e-04,-9.84980986e-02,-4.19561751e-04,2.14686249e+02
32,60,2.53906270e-04,4.72656277e-04,-9.84980986e-02,4.19563265e-04,2.14686218e+02
33,60,2.61718757e-04,4.72656277e-04,-9.82607976e-02,1.25767326e-03,2.14168579e+02
34,60,2.69531272e-04,4.72656277e-04,-9.77867916e-02,2.09275563e-03,2.13135590e+02
35,60,2.77343759e-04,4.72656277e-04,-9.70772058e-02,2.92279432e-03,2.11589447e+02
36,60,2.85156275e-04,4.72656277e-04,-9.61337462e-02,3.74579569e-03,2.09532761e+02
37,60,2.92968762e-04,4.72656277e-04,-9.49587002e-02,4.55976930e-03,2.06971405e+02
38,60,3.00781277e-04,4.72656277e-04,-9.35548842e-02,5.36276167e-03,2.03911835e+02
39,60,3.08593764e-04,4.72656277e-04,-9.19257030e-02,6.15283102e-03,2.00360382e+02
40,60,3.16406251e-04,4.72656277e-04,-9.00750458e-02,6.92807790e-03,1.96327194e+02
41,60,3.24218767e-04,4.72656277e-04,-8.80073979e-02,7.68663734e-03,1.91820374e+02
42,60,3.32031253e-04,4.72656277e-04,-8.57277364e-02,8.42667650e-03,1.86851669e+02
43,60,3.39843769e-04,4.72656277e-04,-8.32415298e-02,9.14641749e-03,1.81432770e+02
44,60,3.47656256e-04,4.72656277e-04,-8.05548057e-02,9.84412059e-03,1.75576569e+02
45,60,3.55468772e-04,4.72656277e-04,-7.76740089e-02,1.05181122e-02,1.69298096e+02
46,60,3.63281259e-04,4.72656277e-04,-7.46060982e-02,1.11667616e-02,1.62611664e+02
47,60,3.71093774e-04,4.72656277e-04,-7.13584423e-02,1.17885135e-02,1.55532776e+02
48,60,3.78906261e-04,4.72656277e-04,-6.79388866e-02,1.23818610e-02,1.48079330e+02
49,60,3.86718777e-04,4.72656277e-04,-6.43556640e-02,1.29453791e-02,1.40269150e+02
50,60,3.94531264e-04,4.72656277e-04,-6.06174022e-02,1.34777129e-02,1.32121552e+02
51,60,4.02343780e-04,4.72656277e-04,-5.67330942e-02,1.39775788e-02,1.23655258e+02
52,60,4.10156266e-04,4.72656277e-04,-5.27121276e-02,1.44437691e-02,1.14891106e+02
53,60,4.17968782e-04,4.72656277e-04,-4.85641547e-02,1.48751661e-02,1.05850273e+02
54,60,4.25781269e-04,4.72656277e-04,-4.42992039e-02,1.52707249e-02,9.65542755e+01
55,60,4.33593785e-04,4.72656277e-04,-3.99275124e-02,1.56294964e-02,8.70257568e+01
56,60,4.41406271e-04,4.72656277e-04,-3.54596525e-02,1.59506146e-02,7.72877884e+01
57,60,4.49218758e-04,4.72656277e-04,-3.09063718e-02,1.62333045e-02,6.73633728e+01
58,60,4.57031274e-04,4.72656277e-04,-2.62786094e-02,1.64768901e-02,5.72768402e+01
59,60,4.64843761e-04,4.72656277e-04,-2.15875600e-02,1.66807808e-02,4.70521431e+01
60,60,4.72656277e-04,4.72656277e-04,-1.68444868e-02,1.68444850e-02,3.67141953e+01
61,60,4.80468763e-04,4.72656277e-04,-1.20608527e-02,1.69676095e-02,2.62877331e+01
62,60,4.88281250e-04,4.72656277e-04,-7.24816415e-03,1.70498583e-02,1.57980909e+01
63,60,4.96093766e-04,4.72656277e-04,-2.41799070e-03,1.70910321e-02,5.27024221e+00
64,60,5.03906282e-04,4.72656277e-04,2.41800793e-03,1.70910321e-02,-5.27027225e+00
65,60,5.11718797e-04,4.72656277e-04,7.24815764e-03,1.70498583e-02,-1.57980614e+01
66,60,5.19531255e-04,4.72656277e-04,1.20608462e-02,1.69676095e-02,-2.62877922e+01
67,60,5.27343771e-04,4.72656277e-04,1.68445036e-02,1.68444850e-02,-3.67140770e+01
68,60,5.35156287e-04,4.72656277e-04,2.15875544e-02,1.66807808e-02,-4.70521431e+01
69,60,5.42968803e-04,4.72656277e-04,2.62786262e-02,1.64768901e-02,-5.72769623e+01
70,60,5.50781260e-04,4.72656277e-04,3.09063643e-02,1.62333045e-02,-6.73633728e+01
71,60,5.58593776e-04,4.72656277e-04,3.54596488e-02,1.59506146e-02,-7.72876740e+01
72,60,5.66406292e-04,4.72656277e-04,3.99275310e-02,1.56294946e-02,-8.70256958e+01
73,60,5.74218750e-04,4.72656277e-04,4.42991778e-02,1.52707258e-02,-9.65541534e+01
74,60,5.82031265e-04,4.72656277e-04,4.85641472e-02,1.48751661e-02,-1.05850273e+02
75,60,5.89843781e-04,4.72656277e-04,5.27121238e-02,1.44437701e-02,-1.14891281e+02
76,60,5.97656297e-04,4.72656277e-04,5.67331128e-02,1.39775760e-02,-1.23655197e+02
77,60,6.05468755e-04,4.72656277e-04,6.06173836e-02,1.34777147e-02,-1.32121246e+02
78,60,6.13281270e-04,4.72656277e-04,6.43556565e-02,1.29453810e-02,-1.40269455e+02
79,60,6.21093786e-04,4.72656277e-04,6.79389015e-02,1.23818582e-02,-1.48079803e+02
80,60,6.28906302e-04,4.72656277e-04,7.13584721e-02,1.17885079e-02,-1.55532471e+02
81,60,6.36718760e-04,4.72656277e-04,7.46060908e-02,1.11667635e-02,-1.62611420e+02
82,60,6.44531276e-04,4.72656277e-04,7.76740164e-02,1.05181104e-02,-1.69298340e+02
83,60,6.52343791e-04,4.72656277e-04,8.05548131e-02,9.84411873e-03,-1.75576797e+02
84,60,6.60156307e-04,4.72656277e-04,8.32415521e-02,9.14641190e-03,-1.81432648e+02
85,60,6.67968765e-04,4.72656277e-04,8.57277289e-02,8.42667650e-03,-1.86851486e+02
86,60,6.75781281e-04,4.72656277e-04,8.80074054e-02,7.68663455e-03,-1.91820587e+02
87,60,6.83593797e-04,4.72656277e-04,9.00750533e-02,6.92807464e-03,-1.96326965e+02
88,60,6.91406254e-04,4.72656277e-04,9.19256955e-02,6.15283195e-03,-2.00360321e+02
89,60,6.99218770e-04,4.72656277e-04,9.35548916e-02,5.36275934e-03,-2.03912079e+02
90,60,7.07031286e-04,4.72656277e-04,9.49587077e-02,4.55976650e-03,-2.06971680e+02
91,60,7.14843802e-04,4.72656277e-04,9.61337611e-02,3.74578894e-03,-2.09532501e+02
92,60,7.22656259e-04,4.72656277e-04,9.70772058e-02,2.92279548e-03,-2.11589218e+02
93,60,7.30468775e-04,4.72656277e-04,9.77867916e-02,2.09275261e-03,-2.13135986e+02
94,60,7.38281291e-04,4.72656277e-04,9.82608050e-02,1.25766837e-03,-2.14168442e+02
